# SPDX-License-Identifier: GPL-3.0-or-later
#% authority: nx-sdl-symbol-floor/1
# symbol	sdl_version	source
# Generated by nxabi sdl-table from /usr/include/SDL2
# Symbols without a \since annotation are recorded as 2.0.0 and the
# audit reports them as unknown rather than silently passing.
SDL_FreeFormat	2.0.0	sdl2-headers
SDL_FreePalette	2.0.0	sdl2-headers
SDL_FreeRW	2.0.0	sdl2-headers
SDL_FreeSurface	2.0.0	sdl2-headers
SDL_FreeWAV	2.0.0	sdl2-headers
SDL_GDKGetDefaultUser	2.28.0	sdl2-headers
SDL_GDKGetTaskQueue	2.24.0	sdl2-headers
SDL_GDKRunApp	2.24.0	sdl2-headers
SDL_GDKSuspendComplete	2.28.0	sdl2-headers
SDL_GL_BindTexture	2.0.0	sdl2-headers
SDL_GL_CreateContext	2.0.0	sdl2-headers
SDL_GL_DeleteContext	2.0.0	sdl2-headers
SDL_GL_ExtensionSupported	2.0.0	sdl2-headers
SDL_GL_GetAttribute	2.0.0	sdl2-headers
SDL_GL_GetCurrentContext	2.0.0	sdl2-headers
SDL_GL_GetCurrentWindow	2.0.0	sdl2-headers
SDL_GL_GetDrawableSize	2.0.1	sdl2-headers
SDL_GL_GetProcAddress	2.0.0	sdl2-headers
SDL_GL_GetSwapInterval	2.0.0	sdl2-headers
SDL_GL_LoadLibrary	2.0.0	sdl2-headers
SDL_GL_MakeCurrent	2.0.0	sdl2-headers
SDL_GL_ResetAttributes	2.0.2	sdl2-headers
SDL_GL_SetAttribute	2.0.0	sdl2-headers
SDL_GL_SetSwapInterval	2.0.0	sdl2-headers
SDL_GL_SwapWindow	2.0.0	sdl2-headers
SDL_GL_UnbindTexture	2.0.0	sdl2-headers
SDL_GL_UnloadLibrary	2.0.0	sdl2-headers
SDL_GUIDFromString	2.24.0	sdl2-headers
SDL_GUIDToString	2.24.0	sdl2-headers
SDL_GameControllerAddMapping	2.0.0	sdl2-headers
SDL_GameControllerAddMappingsFromRW	2.0.2	sdl2-headers
SDL_GameControllerClose	2.0.0	sdl2-headers
SDL_GameControllerEventState	2.0.0	sdl2-headers
SDL_GameControllerFromInstanceID	2.0.4	sdl2-headers
SDL_GameControllerFromPlayerIndex	2.0.12	sdl2-headers
SDL_GameControllerGetAppleSFSymbolsNameForAxis	2.0.18	sdl2-headers
SDL_GameControllerGetAppleSFSymbolsNameForButton	2.0.18	sdl2-headers
SDL_GameControllerGetAttached	2.0.0	sdl2-headers
SDL_GameControllerGetAxis	2.0.0	sdl2-headers
SDL_GameControllerGetAxisFromString	2.0.0	sdl2-headers
SDL_GameControllerGetBindForAxis	2.0.0	sdl2-headers
SDL_GameControllerGetBindForButton	2.0.0	sdl2-headers
SDL_GameControllerGetButton	2.0.0	sdl2-headers
SDL_GameControllerGetButtonFromString	2.0.0	sdl2-headers
SDL_GameControllerGetFirmwareVersion	2.24.0	sdl2-headers
SDL_GameControllerGetJoystick	2.0.0	sdl2-headers
SDL_GameControllerGetNumTouchpadFingers	2.0.14	sdl2-headers
SDL_GameControllerGetNumTouchpads	2.0.14	sdl2-headers
SDL_GameControllerGetPlayerIndex	2.0.9	sdl2-headers
SDL_GameControllerGetProduct	2.0.6	sdl2-headers
SDL_GameControllerGetProductVersion	2.0.6	sdl2-headers
SDL_GameControllerGetSensorData	2.0.14	sdl2-headers
SDL_GameControllerGetSensorDataRate	2.0.16	sdl2-headers
SDL_GameControllerGetSensorDataWithTimestamp	2.26.0	sdl2-headers
SDL_GameControllerGetSerial	2.0.14	sdl2-headers
SDL_GameControllerGetSteamHandle	2.30.0	sdl2-headers
SDL_GameControllerGetStringForAxis	2.0.0	sdl2-headers
SDL_GameControllerGetStringForButton	2.0.0	sdl2-headers
SDL_GameControllerGetTouchpadFinger	2.0.14	sdl2-headers
SDL_GameControllerGetType	2.0.12	sdl2-headers
SDL_GameControllerGetVendor	2.0.6	sdl2-headers
SDL_GameControllerHasAxis	2.0.14	sdl2-headers
SDL_GameControllerHasButton	2.0.14	sdl2-headers
SDL_GameControllerHasLED	2.0.14	sdl2-headers
SDL_GameControllerHasRumble	2.0.18	sdl2-headers
SDL_GameControllerHasRumbleTriggers	2.0.18	sdl2-headers
SDL_GameControllerHasSensor	2.0.14	sdl2-headers
SDL_GameControllerIsSensorEnabled	2.0.14	sdl2-headers
SDL_GameControllerMapping	2.0.0	sdl2-headers
SDL_GameControllerMappingForDeviceIndex	2.0.9	sdl2-headers
SDL_GameControllerMappingForGUID	2.0.0	sdl2-headers
SDL_GameControllerMappingForIndex	2.0.6	sdl2-headers
SDL_GameControllerName	2.0.0	sdl2-headers
SDL_GameControllerNameForIndex	2.0.0	sdl2-headers
